Date,Indian rupee (INR)
22-04-1993,10630.53
23-04-1993,10812.34
26-04-1993,10948.67
27-04-1993,11065.32
28-04-1993,10969.43
29-04-1993,11198.8
30-04-1993,11114.5
03-05-1993,11114.5
04-05-1993,11178.88
05-05-1993,11088.24
06-05-1993,11151.83
07-05-1993,11220.96
10-05-1993,11259.07
11-05-1993,11154.81
12-05-1993,11210.95
13-05-1993,11501.99
14-05-1993,11528.24
17-05-1993,11580.67
18-05-1993,11533.52
19-05-1993,11957.46
20-05-1993,11688.45
21-05-1993,11707.2
24-05-1993,11814.56
25-05-1993,11846.28
26-05-1993,11743.87
27-05-1993,11767.88
28-05-1993,11780.25
31-05-1993,11780.25
01-06-1993,11935.24
02-06-1993,11619.56
03-06-1993,11791.07
04-06-1993,11918.77
07-06-1993,11616.52
08-06-1993,11804.88
09-06-1993,11636.32
10-06-1993,11647.43
11-06-1993,11623.97
14-06-1993,11361.92
15-06-1993,11479
16-06-1993,11562.39
17-06-1993,11611.3
18-06-1993,11676.17
21-06-1993,11675.43
22-06-1993,11600.47
23-06-1993,11532.79
24-06-1993,11726.23
25-06-1993,11814.83
28-06-1993,11728.7
29-06-1993,11814.54
30-06-1993,11869.92
01-07-1993,11886.32
02-07-1993,12170.76
05-07-1993,12145.24
06-07-1993,12286.41
07-07-1993,12456.1
08-07-1993,12367.34
09-07-1993,12319.69
12-07-1993,12333
13-07-1993,12305.61
14-07-1993,12371.43
15-07-1993,12343.13
16-07-1993,12296.73
19-07-1993,12316.69
20-07-1993,12312.7
21-07-1993,12334.24
22-07-1993,12246.67
23-07-1993,12287.91
26-07-1993,12283.84
27-07-1993,12315.57
28-07-1993,12341.09
29-07-1993,12375.28
30-07-1993,12585.46
02-08-1993,12691.38
03-08-1993,12697.54
04-08-1993,12660.27
05-08-1993,12212.44
06-08-1993,11865.75
09-08-1993,12046.23
10-08-1993,11979.92
11-08-1993,11836.47
12-08-1993,11808.57
13-08-1993,11568.26
16-08-1993,11515.7
17-08-1993,11747.35
18-08-1993,11744.68
19-08-1993,11751.37
20-08-1993,11758.24
23-08-1993,11744.27
24-08-1993,11771.29
25-08-1993,11671.52
26-08-1993,11599.25
27-08-1993,11630.43
30-08-1993,11630.43
31-08-1993,11702.27
01-09-1993,11613.75
02-09-1993,11606.41
03-09-1993,11417.55
06-09-1993,11450.98
07-09-1993,11162.68
08-09-1993,11069.68
09-09-1993,11133.16
10-09-1993,11051.03
13-09-1993,10853.74
14-09-1993,10823.28
15-09-1993,10983.93
16-09-1993,11086.26
17-09-1993,11055.37
20-09-1993,11091.39
21-09-1993,11212.01
22-09-1993,11143.62
23-09-1993,11210.18
24-09-1993,11250.77
27-09-1993,11202.05
28-09-1993,11102.97
29-09-1993,11101.57
30-09-1993,11158.97
01-10-1993,11119.66
04-10-1993,11058.66
05-10-1993,11101.44
06-10-1993,11180.1
07-10-1993,11222.39
08-10-1993,11264.99
11-10-1993,11388.5
12-10-1993,11360.55
13-10-1993,11519.04
14-10-1993,11576.99
15-10-1993,11455.06
18-10-1993,11464.93
19-10-1993,11488.06
20-10-1993,11670
21-10-1993,11766.4
22-10-1993,11590.22
25-10-1993,11666.26
26-10-1993,11544.06
27-10-1993,11651.14
28-10-1993,11460.37
29-10-1993,11602.67
01-11-1993,11403.25
02-11-1993,11395.64
03-11-1993,11416.04
04-11-1993,11674.18
05-11-1993,11798.81
08-11-1993,11805.01
09-11-1993,11772.9
10-11-1993,11737.21
11-11-1993,11823.61
12-11-1993,11795.34
15-11-1993,11795.7
16-11-1993,11801.59
17-11-1993,11687.66
18-11-1993,11845.83
19-11-1993,11869.39
22-11-1993,11892.2
23-11-1993,11769.03
24-11-1993,11805.19
25-11-1993,11834.08
26-11-1993,11789.29
29-11-1993,11598.44
30-11-1993,11630.44
01-12-1993,11718.45
02-12-1993,11738.62
03-12-1993,11829.53
06-12-1993,11858.23
07-12-1993,11860.22
08-12-1993,12006
09-12-1993,11982.69
10-12-1993,11980.43
13-12-1993,12127.82
14-12-1993,12141.69
15-12-1993,12099.54
16-12-1993,12083.45
17-12-1993,12105.68
20-12-1993,12239.55
21-12-1993,12146.79
22-12-1993,12085.41
23-12-1993,12029.69
24-12-1993,12111.77
27-12-1993,12111.77
28-12-1993,12111.77
29-12-1993,12111.47
30-12-1993,12290.9
31-12-1993,12252.64
03-01-1994,12263.85
04-01-1994,12366.79
05-01-1994,12398.57
06-01-1994,12097.85
07-01-1994,12248.53
10-01-1994,12019.02
11-01-1994,12092.96
12-01-1994,12111
13-01-1994,12195.02
14-01-1994,12237.37
17-01-1994,12307.37
18-01-1994,12315.2
19-01-1994,12287.58
20-01-1994,12291.18
21-01-1994,12108.76
24-01-1994,11883.44
25-01-1994,11982.89
26-01-1994,12014.64
27-01-1994,12032.09
28-01-1994,11866.19
31-01-1994,11853.7
01-02-1994,11970.46
02-02-1994,12068.05
03-02-1994,12096.88
04-02-1994,12186.77
07-02-1994,12029.36
08-02-1994,11938.28
09-02-1994,11944.53
10-02-1994,11998.58
11-02-1994,11977.7
14-02-1994,12021.61
15-02-1994,12075.96
16-02-1994,12030.32
17-02-1994,12060.8
18-02-1994,11917.6
21-02-1994,11919.59
22-02-1994,11902.2
23-02-1994,11786.74
24-02-1994,11817.54
25-02-1994,11888.07
28-02-1994,11967.32
01-03-1994,11961.38
02-03-1994,11835.72
03-03-1994,11871.51
04-03-1994,11804.31
07-03-1994,11842.65
08-03-1994,11797.72
09-03-1994,11773.1
10-03-1994,11936.31
11-03-1994,12129.23
14-03-1994,12124.52
15-03-1994,12142.34
16-03-1994,12087.36
17-03-1994,12027.27
18-03-1994,12126.48
21-03-1994,12123.43
22-03-1994,12207.17
23-03-1994,12179.83
24-03-1994,12246.38
25-03-1994,12274.03
28-03-1994,12210.3
29-03-1994,12133.85
30-03-1994,12144.89
31-03-1994,12209.6
01-04-1994,12207.26
04-04-1994,12208.71
05-04-1994,12069.08
06-04-1994,12043.36
07-04-1994,12055.02
08-04-1994,12089.64
11-04-1994,11971.7
12-04-1994,11857.31
13-04-1994,11873.95
14-04-1994,11846.35
15-04-1994,11825.09
18-04-1994,11861.41
19-04-1994,11704.55
20-04-1994,11649.26
21-04-1994,11710.35
22-04-1994,11596.31
25-04-1994,11700.47
26-04-1994,11741.33
27-04-1994,11738.76
28-04-1994,11711.08
29-04-1994,11808.3
02-05-1994,11809.73
03-05-1994,11766.35
04-05-1994,11767.55
05-05-1994,11748
06-05-1994,11713.57
09-05-1994,11951.42
10-05-1994,11924.84
11-05-1994,11936.71
12-05-1994,11897.09
13-05-1994,11972.29
16-05-1994,11899.05
17-05-1994,12000.52
18-05-1994,11908.93
19-05-1994,12023.57
20-05-1994,12019.41
23-05-1994,12123.34
24-05-1994,12171.56
25-05-1994,12150.01
26-05-1994,12074.72
27-05-1994,12090.89
30-05-1994,12090.89
31-05-1994,12159.41
01-06-1994,12120.64
02-06-1994,12022.55
03-06-1994,12012.66
06-06-1994,11869.47
07-06-1994,11936.29
08-06-1994,11965.6
09-06-1994,12001.01
10-06-1994,12015.33
13-06-1994,12002.16
14-06-1994,12040.67
15-06-1994,12049.14
16-06-1994,12135.41
17-06-1994,12166.78
20-06-1994,12211.75
21-06-1994,12243.22
22-06-1994,12310.16
23-06-1994,12202.84
24-06-1994,12231.09
27-06-1994,12209.81
28-06-1994,12125.62
29-06-1994,12093.14
30-06-1994,12085.7
01-07-1994,12064.44
04-07-1994,12127.07
05-07-1994,12149.12
06-07-1994,12096.52
07-07-1994,12016.06
08-07-1994,12019.82
11-07-1994,12101.85
12-07-1994,12117.76
13-07-1994,12065.91
14-07-1994,12052.27
15-07-1994,12072.86
18-07-1994,12123.94
19-07-1994,12066.96
20-07-1994,12154.2
21-07-1994,12107.15
22-07-1994,12038.81
25-07-1994,12077.37
26-07-1994,12115.01
27-07-1994,12188.25
28-07-1994,12143.24
29-07-1994,12046.48
01-08-1994,12041.28
02-08-1994,11921
03-08-1994,11872.45
04-08-1994,11843.05
05-08-1994,11867.65
08-08-1994,11844.37
09-08-1994,11878.65
10-08-1994,11868.16
11-08-1994,11844.74
12-08-1994,11865.01
15-08-1994,11813.96
16-08-1994,11804.06
17-08-1994,11832.23
18-08-1994,11941.38
19-08-1994,11977.45
22-08-1994,11999.7
23-08-1994,11960.96
24-08-1994,12044.86
25-08-1994,12024.04
26-08-1994,12024.51
29-08-1994,12025.09
30-08-1994,12127.67
31-08-1994,12100.5
01-09-1994,12109.33
02-09-1994,12131.17
05-09-1994,12137.44
06-09-1994,12159.02
07-09-1994,12226.25
08-09-1994,12282.24
09-09-1994,12258.8
12-09-1994,12269.2
13-09-1994,12222.17
14-09-1994,12244.11
15-09-1994,12172.54
16-09-1994,12233.81
19-09-1994,12230.67
20-09-1994,12356.06
21-09-1994,12389
22-09-1994,12350.78
23-09-1994,12413.04
26-09-1994,12415.26
27-09-1994,12415.74
28-09-1994,12428.4
29-09-1994,12410.56
30-09-1994,12383.17
03-10-1994,12332.63
04-10-1994,12311.26
05-10-1994,12349.01
06-10-1994,12297.56
07-10-1994,12296.18
10-10-1994,12271.08
11-10-1994,12160.11
12-10-1994,12167.56
13-10-1994,12147.16
14-10-1994,12155.27
17-10-1994,12201.59
18-10-1994,12225.99
19-10-1994,12268.34
20-10-1994,12282.55
21-10-1994,12263.62
24-10-1994,12211.49
25-10-1994,12209.2
26-10-1994,12199.42
27-10-1994,12213.12
28-10-1994,12162.15
31-10-1994,12044.15
01-11-1994,12067.17
02-11-1994,12060.58
03-11-1994,12051.32
04-11-1994,12052.88
07-11-1994,12027.91
08-11-1994,12084.75
09-11-1994,12052.34
10-11-1994,12076.48
11-11-1994,12101.41
14-11-1994,12085.39
15-11-1994,12131.37
16-11-1994,12116.67
17-11-1994,12131.86
18-11-1994,12045.23
21-11-1994,12026.3
22-11-1994,12038.37
23-11-1994,12067.56
24-11-1994,12055.13
25-11-1994,12074.28
28-11-1994,12047.04
29-11-1994,12026.36
30-11-1994,12027.8
01-12-1994,11941.78
02-12-1994,11894.56
05-12-1994,11822.43
06-12-1994,11792.55
07-12-1994,11827.44
08-12-1994,11801.02
09-12-1994,11810.45
12-12-1994,11830.82
13-12-1994,11892
14-12-1994,11935.82
15-12-1994,11895.13
16-12-1994,11932.52
19-12-1994,11908.42
20-12-1994,11995.1
21-12-1994,11996.02
22-12-1994,11981.74
23-12-1994,11976.46
26-12-1994,11976.46
27-12-1994,11983.54
28-12-1994,11988.96
29-12-1994,12029.25
30-12-1994,12022.09
02-01-1995,12022.09
03-01-1995,11948.83
04-01-1995,11781.62
05-01-1995,11771.27
06-01-1995,11769.08
09-01-1995,11682.18
10-01-1995,11734.57
11-01-1995,11780.23
12-01-1995,11934.87
13-01-1995,11873.83
16-01-1995,11843.28
17-01-1995,11915.27
18-01-1995,12001.19
19-01-1995,11980.2
20-01-1995,12041.37
23-01-1995,11995.27
24-01-1995,11963.28
25-01-1995,11972.76
26-01-1995,11963.9
27-01-1995,11872.79
30-01-1995,11794.79
31-01-1995,11762.48
01-02-1995,11802.96
02-02-1995,11792.92
03-02-1995,11786.95
06-02-1995,11747.12
07-02-1995,11748.06
08-02-1995,11749.32
09-02-1995,11814.42
10-02-1995,11809.09
13-02-1995,11748.06
14-02-1995,11794.66
15-02-1995,11814.42
16-02-1995,11816.3
17-02-1995,11864.75
20-02-1995,11895.5
21-02-1995,11882.97
22-02-1995,11896.94
23-02-1995,11908.25
24-02-1995,11857.57
27-02-1995,11791.95
28-02-1995,11828.84
01-03-1995,11804.49
02-03-1995,11799.94
03-03-1995,11951.27
06-03-1995,12051.21
07-03-1995,12176.25
08-03-1995,12082.1
09-03-1995,12076.43
10-03-1995,12111.35
13-03-1995,12266.14
14-03-1995,12256.3
15-03-1995,12129.81
16-03-1995,12086.55
17-03-1995,12035.3
20-03-1995,12033.56
21-03-1995,12061.35
22-03-1995,12059.98
23-03-1995,12108.39
24-03-1995,12076.26
27-03-1995,12080.38
28-03-1995,12038.81
29-03-1995,12056.84
30-03-1995,12061.75
31-03-1995,12314.67
03-04-1995,12339.79
04-04-1995,12297.42
05-04-1995,12322.12
06-04-1995,12360.62
07-04-1995,12345.3
10-04-1995,12222.06
11-04-1995,12241.12
12-04-1995,12239.76
13-04-1995,12203.36
14-04-1995,12203.36
17-04-1995,12222.82
18-04-1995,12331.94
19-04-1995,12418.28
20-04-1995,12363.38
21-04-1995,12264.79
24-04-1995,12261.91
25-04-1995,12228.41
26-04-1995,12201.73
27-04-1995,12123.65
28-04-1995,12250.82
01-05-1995,12169.69
02-05-1995,12209.01
03-05-1995,12215.67
04-05-1995,12256.94
05-05-1995,12283.26
08-05-1995,12273.49
09-05-1995,12179.93
10-05-1995,12042.05
11-05-1995,12037.02
12-05-1995,12087.96
15-05-1995,12065.1
16-05-1995,12068.23
17-05-1995,12034.54
18-05-1995,12037.11
19-05-1995,12029.45
22-05-1995,11981.99
23-05-1995,11987.92
24-05-1995,12025.5
25-05-1995,12115.46
26-05-1995,12101.62
29-05-1995,12099.68
30-05-1995,12120.26
31-05-1995,12076.62
01-06-1995,12045.73
02-06-1995,12069.99
05-06-1995,12032.13
06-06-1995,12061.95
07-06-1995,12119.56
08-06-1995,12093.83
09-06-1995,12138.74
12-06-1995,12172.15
13-06-1995,12149.86
14-06-1995,12174.37
15-06-1995,12197.34
16-06-1995,12284.85
19-06-1995,12260.52
20-06-1995,12267.59
21-06-1995,12260.16
22-06-1995,12224.09
23-06-1995,12209
26-06-1995,12203.7
27-06-1995,12215.47
28-06-1995,12189.5
29-06-1995,12147.65
30-06-1995,12153.36
03-07-1995,12067.52
04-07-1995,12069.03
05-07-1995,12053.35
06-07-1995,12050.21
07-07-1995,12105.6
10-07-1995,12102.34
11-07-1995,12074.22
12-07-1995,12129.8
13-07-1995,12209
14-07-1995,12183.13
17-07-1995,12183.52
18-07-1995,12223.7
19-07-1995,12248.21
20-07-1995,12135.28
21-07-1995,12107.05
24-07-1995,12131.14
25-07-1995,12132.52
26-07-1995,12114.03
27-07-1995,12104.03
28-07-1995,12022.37
31-07-1995,12042.93
01-08-1995,12027.22
02-08-1995,12019.03
03-08-1995,12062.2
04-08-1995,12064.7
07-08-1995,12072.25
08-08-1995,12091.36
09-08-1995,12091.29
10-08-1995,12068.76
11-08-1995,12063.41
14-08-1995,12071.61
15-08-1995,12156.5
16-08-1995,12075.01
17-08-1995,12139.68
18-08-1995,12144.42
21-08-1995,12160.36
22-08-1995,12145.58
23-08-1995,12117.86
24-08-1995,12211.2
25-08-1995,12146.18
28-08-1995,12194.06
29-08-1995,12188.97
30-08-1995,12140.28
31-08-1995,12179.75
01-09-1995,12173.66
04-09-1995,12131.41
05-09-1995,12281.17
06-09-1995,12262.31
07-09-1995,12280.77
08-09-1995,12330.48
11-09-1995,12399.14
12-09-1995,12525.44
13-09-1995,12653.58
14-09-1995,13112.65
15-09-1995,12993.75
18-09-1995,13009.17
19-09-1995,13002.15
20-09-1995,13001.86
21-09-1995,12945.5
22-09-1995,12960.38
25-09-1995,13003.92
26-09-1995,13008.89
27-09-1995,13001.45
28-09-1995,13029.4
29-09-1995,13027.2
02-10-1995,12974.93
03-10-1995,12927.91
04-10-1995,12930.4
05-10-1995,12990.25
06-10-1995,12985.38
09-10-1995,13017.25
10-10-1995,13045.26
11-10-1995,13019.16
12-10-1995,13053.99
13-10-1995,13145.14
16-10-1995,13262.01
17-10-1995,13332.72
18-10-1995,13383.62
19-10-1995,13386.06
20-10-1995,13580.76
23-10-1995,13599.64
24-10-1995,13597.87
25-10-1995,13603.2
26-10-1995,13612.09
27-10-1995,13563.16
30-10-1995,13298.81
31-10-1995,13086.63
01-11-1995,13177.27
02-11-1995,13152.06
03-11-1995,13255.34
06-11-1995,13275.71
07-11-1995,13294.83
08-11-1995,13198.63
09-11-1995,13284.42
10-11-1995,13444.02
13-11-1995,13413.82
14-11-1995,13338.82
15-11-1995,13314.03
16-11-1995,13397.25
17-11-1995,13402.47
20-11-1995,13441.3
21-11-1995,13443.23
22-11-1995,13381.14
23-11-1995,13329.08
24-11-1995,13365.15
27-11-1995,13428.3
28-11-1995,13574.55
29-11-1995,13560.59
30-11-1995,13532.27
01-12-1995,13480.31
04-12-1995,13469.84
05-12-1995,13475.12
06-12-1995,13527.96
07-12-1995,13507.06
08-12-1995,13571.06
11-12-1995,13568.79
12-12-1995,13551.62
13-12-1995,13546.61
14-12-1995,13486
15-12-1995,13499.61
18-12-1995,13544.25
19-12-1995,13571.85
20-12-1995,13554.36
21-12-1995,13573.98
22-12-1995,13573
25-12-1995,13573
26-12-1995,13582.71
27-12-1995,13568.02
28-12-1995,13591.44
29-12-1995,13608.85
01-01-1996,13608.85
02-01-1996,13698.08
03-01-1996,13851.6
04-01-1996,13917.02
05-01-1996,14022.77
08-01-1996,14198.27
09-01-1996,14146.58
10-01-1996,14300
11-01-1996,14282.2
12-01-1996,14275.7
15-01-1996,14170.57
16-01-1996,14271.84
17-01-1996,14247.6
18-01-1996,14264.28
19-01-1996,14325.68
22-01-1996,14410.82
23-01-1996,14428.46
24-01-1996,14419.56
25-01-1996,14641.65
26-01-1996,14621.8
29-01-1996,14539.74
30-01-1996,14670.34
31-01-1996,14776.21
01-02-1996,14966.91
02-02-1996,15232.88
05-02-1996,15720.9
06-02-1996,15543.7
07-02-1996,15428.95
08-02-1996,15145.32
09-02-1996,15055.19
12-02-1996,14944.24
13-02-1996,14811.54
14-02-1996,14711.13
15-02-1996,14769.91
16-02-1996,14777.02
19-02-1996,14795.27
20-02-1996,14698.4
21-02-1996,14514.93
22-02-1996,14613.19
23-02-1996,14438.55
26-02-1996,14322.1
27-02-1996,14200.23
28-02-1996,13979.83
29-02-1996,13892.53
01-03-1996,13762.98
04-03-1996,13505.87
05-03-1996,13309.57
06-03-1996,13409.94
07-03-1996,13392.6
08-03-1996,13513.01
11-03-1996,13460.45
12-03-1996,13434.86
13-03-1996,13447.49
14-03-1996,13466.77
15-03-1996,13584.37
18-03-1996,13715.14
19-03-1996,13887.75
20-03-1996,13920.22
21-03-1996,13754.04
22-03-1996,13740.53
25-03-1996,13578.33
26-03-1996,13576.6
27-03-1996,13732
28-03-1996,13575.73
29-03-1996,13515.52
01-04-1996,13422.5
02-04-1996,13388.18
03-04-1996,13477.29
04-04-1996,13426.87
05-04-1996,13436.72
08-04-1996,13426.87
09-04-1996,13513.81
10-04-1996,13454.14
11-04-1996,13485.05
12-04-1996,13480.7
15-04-1996,13435.64
16-04-1996,13465.56
17-04-1996,13375.61
18-04-1996,13282.86
19-04-1996,13368.78
22-04-1996,13372.2
23-04-1996,13388.05
24-04-1996,13345.81
25-04-1996,13470.52
26-04-1996,13402.98
29-04-1996,13359.24
30-04-1996,13597.67
01-05-1996,13593.18
02-05-1996,13577.03
03-05-1996,13612.7
06-05-1996,13593
07-05-1996,13582.65
08-05-1996,13640.33
09-05-1996,13705.22
10-05-1996,13801.31
13-05-1996,13743.64
14-05-1996,13615.88
15-05-1996,13589.72
16-05-1996,13598.93
17-05-1996,13659.45
20-05-1996,13601.57
21-05-1996,13645.89
22-05-1996,13638.9
23-05-1996,13679.43
24-05-1996,13718.82
27-05-1996,13718.82
28-05-1996,13784.67
29-05-1996,13724.09
30-05-1996,13711.14
31-05-1996,13680.96
03-06-1996,13645.19
04-06-1996,13600.52
05-06-1996,13509.59
06-06-1996,13396.62
07-06-1996,13453.67
10-06-1996,13420.61
11-06-1996,13413.75
12-06-1996,13410.26
13-06-1996,13426.02
14-06-1996,13405.08
17-06-1996,13436.49
18-06-1996,13450.5
19-06-1996,13481.85
20-06-1996,13415.55
21-06-1996,13354.51
24-06-1996,13408.57
25-06-1996,13439.98
26-06-1996,13394.61
27-06-1996,13479.84
28-06-1996,13457.86
01-07-1996,13316.08
02-07-1996,13349.15
03-07-1996,13349.15
04-07-1996,13369.29
05-07-1996,13352.5
08-07-1996,13461.97
09-07-1996,13478.08
10-07-1996,13500.75
11-07-1996,13547.57
12-07-1996,13579.43
15-07-1996,13606.76
16-07-1996,13736.94
17-07-1996,13725.71
18-07-1996,13747.2
19-07-1996,13688.19
22-07-1996,13681.41
23-07-1996,13709.55
24-07-1996,13665.41
25-07-1996,13718.1
26-07-1996,13713.11
29-07-1996,13707.42
30-07-1996,13698.86
31-07-1996,13697.4
01-08-1996,13711.88
02-08-1996,13696.1
05-08-1996,13875.09
06-08-1996,13830.59
07-08-1996,13754.6
08-08-1996,13856.69
09-08-1996,13833.75
12-08-1996,13782.53
13-08-1996,13798.55
14-08-1996,13766.51
15-08-1996,13748.71
16-08-1996,13748.71
19-08-1996,13755.83
20-08-1996,13780.75
21-08-1996,13750.73
22-08-1996,13777.19
23-08-1996,13777.19
26-08-1996,13796.54
27-08-1996,13880.15
28-08-1996,13869.45
29-08-1996,13832.19
30-08-1996,13784.67
02-09-1996,13782.43
03-09-1996,13804.69
04-09-1996,13785.19
05-09-1996,13799.5
06-09-1996,13739.5
09-09-1996,13710.98
10-09-1996,13657.5
11-09-1996,13671.77
12-09-1996,13660.07
13-09-1996,13665.95
16-09-1996,13665.95
17-09-1996,13689.16
18-09-1996,13673.1
19-09-1996,13664.17
20-09-1996,13628.47
23-09-1996,13582.64
24-09-1996,13628.98
25-09-1996,13632.55
26-09-1996,13563.03
27-09-1996,13571.95
30-09-1996,13511.34
01-10-1996,13498.86
02-10-1996,13538.66
03-10-1996,13487.05
04-10-1996,13571.95
07-10-1996,13560.06
08-10-1996,13573.49
09-10-1996,13595.11
10-10-1996,13662.82
11-10-1996,13573.73
14-10-1996,13582.89
15-10-1996,13582.64
16-10-1996,13610.01
17-10-1996,13568.38
18-10-1996,13558.39
21-10-1996,13632.94
22-10-1996,13666.41
23-10-1996,13652.59
24-10-1996,13636.71
25-10-1996,13618.76
28-10-1996,13650.37
29-10-1996,13607.6
30-10-1996,13548.44
31-10-1996,13510.19
01-11-1996,13461.43
04-11-1996,13510.12
05-11-1996,13537.21
06-11-1996,13475.69
07-11-1996,13497.08
08-11-1996,13581.25
11-11-1996,13603.64
12-11-1996,13633.83
13-11-1996,13713.69
14-11-1996,13711.4
15-11-1996,13558.19
18-11-1996,13552.82
19-11-1996,13482.82
20-11-1996,13514.9
21-11-1996,13458.9
22-11-1996,13458.9
25-11-1996,13401.78
26-11-1996,13352.63
27-11-1996,13323.55
28-11-1996,13311.79
29-11-1996,13262.82
02-12-1996,13241.33
03-12-1996,13116.18
04-12-1996,13280.06
05-12-1996,13212.04
06-12-1996,13255.69
09-12-1996,13243.41
10-12-1996,13212.81
11-12-1996,13264.36
12-12-1996,13227.2
13-12-1996,13228.64
16-12-1996,13198.08
17-12-1996,13181.55
18-12-1996,13227.11
19-12-1996,13228.64
20-12-1996,13224.96
23-12-1996,13212.31
24-12-1996,13192.02
25-12-1996,13192.02
26-12-1996,13192.02
27-12-1996,13224.51
30-12-1996,13263.46
31-12-1996,13228.38
01-01-1997,13228.38
02-01-1997,13168.3
03-01-1997,13063.96
06-01-1997,12862.98
07-01-1997,12886.3
08-01-1997,12793.02
09-01-1997,12788.9
10-01-1997,12843.25
13-01-1997,12895.25
14-01-1997,12812.25
15-01-1997,12706.5
16-01-1997,12659.48
17-01-1997,12752.56
20-01-1997,12658.62
21-01-1997,12718.12
22-01-1997,12592.62
23-01-1997,12468.84
24-01-1997,12635.36
27-01-1997,12674.78
28-01-1997,12684.56
29-01-1997,12590.44
30-01-1997,12531.09
31-01-1997,12394.81
03-02-1997,12350.03
04-02-1997,12391.61
05-02-1997,12319.47
06-02-1997,12296.23
07-02-1997,12181.73
10-02-1997,12208.43
11-02-1997,12172.57
12-02-1997,12111.6
13-02-1997,12313.81
14-02-1997,12297.97
17-02-1997,12352.15
18-02-1997,12382.05
19-02-1997,12421.72
20-02-1997,12369.97
21-02-1997,12674.63
24-02-1997,12665.66
25-02-1997,12666.39
26-02-1997,12716.01
27-02-1997,12911.39
28-02-1997,12866.56
03-03-1997,12977.63
04-03-1997,12891.67
05-03-1997,12710.6
06-03-1997,12660.39
07-03-1997,12558.95
10-03-1997,12558.21
11-03-1997,12615.64
12-03-1997,12593.11
13-03-1997,12647.93
14-03-1997,12651.4
17-03-1997,12606.47
18-03-1997,12420.03
19-03-1997,12523.96
20-03-1997,12631.51
21-03-1997,12656.69
24-03-1997,12560.79
25-03-1997,12541.89
26-03-1997,12404.15
27-03-1997,12489.88
28-03-1997,12493.35
31-03-1997,12489.88
01-04-1997,12556.25
02-04-1997,12590.39
03-04-1997,12500.94
04-04-1997,12456.02
07-04-1997,12513.39
08-04-1997,12516.97
09-04-1997,12463.4
10-04-1997,12452.76
11-04-1997,12475.74
14-04-1997,12429.25
15-04-1997,12283.51
16-04-1997,12168.41
17-04-1997,12184.61
18-04-1997,12238.62
21-04-1997,12237.15
22-04-1997,12217.32
23-04-1997,12185.63
24-04-1997,12185.47
25-04-1997,12237.83
28-04-1997,12160.45
29-04-1997,12126.49
30-04-1997,12162.06
01-05-1997,12129.88
02-05-1997,12137.38
05-05-1997,12150.97
06-05-1997,12271.69
07-05-1997,12234.22
08-05-1997,12325.84
09-05-1997,12395.26
12-05-1997,12477.74
13-05-1997,12502.82
14-05-1997,12508.24
15-05-1997,12406.31
16-05-1997,12338.26
19-05-1997,12195.35
20-05-1997,12273.39
21-05-1997,12263.51
22-05-1997,12258.45
23-05-1997,12241.01
26-05-1997,12258.14
27-05-1997,12310.39
28-05-1997,12270.52
29-05-1997,12309.9
30-05-1997,12363.83
02-06-1997,12313.33
03-06-1997,12297.36
04-06-1997,12225.08
05-06-1997,12190.41
06-06-1997,12306.59
09-06-1997,12314.51
10-06-1997,12295.93
11-06-1997,12308.72
12-06-1997,12259.31
13-06-1997,12223.82
16-06-1997,12227.4
17-06-1997,12247.26
18-06-1997,12230.98
19-06-1997,12185.95
20-06-1997,12109.24
23-06-1997,12102.08
24-06-1997,12118
25-06-1997,12114.82
26-06-1997,12062.8
27-06-1997,12050.16
30-06-1997,11976.88
01-07-1997,11948.12
02-07-1997,11882.66
03-07-1997,11893.64
04-07-1997,11603.14
07-07-1997,11382.81
08-07-1997,11476.61
09-07-1997,11345.05
10-07-1997,11431.24
11-07-1997,11407.74
14-07-1997,11492.72
15-07-1997,11416.67
16-07-1997,11407.74
17-07-1997,11400.97
18-07-1997,11569.07
21-07-1997,11643.7
22-07-1997,11716.88
23-07-1997,11597.29
24-07-1997,11490.39
25-07-1997,11567.12
28-07-1997,11627.64
29-07-1997,11660.11
30-07-1997,11691.88
31-07-1997,11649.05
01-08-1997,11596.29
04-08-1997,11562.37
05-08-1997,11467.11
06-08-1997,11405.58
07-08-1997,11460.34
08-08-1997,11560.94
11-08-1997,11700.52
12-08-1997,11643.55
13-08-1997,11646.81
14-08-1997,11648.44
15-08-1997,11591.62
18-08-1997,11521.65
19-08-1997,11548.78
20-08-1997,11584.13
21-08-1997,11700.67
22-08-1997,11719.08
25-08-1997,11777.39
26-08-1997,11840.06
27-08-1997,11809.53
28-08-1997,11856.04
29-08-1997,11819.96
01-09-1997,11828.02
02-09-1997,11770.01
03-09-1997,11748.48
04-09-1997,11754.91
05-09-1997,11757.74
08-09-1997,11797.44
09-09-1997,11780.65
10-09-1997,11730.04
11-09-1997,11751.48
12-09-1997,11800.65
15-09-1997,11758.13
16-09-1997,11716.5
17-09-1997,11667.58
18-09-1997,11666.52
19-09-1997,11714.56
22-09-1997,11659.68
23-09-1997,11651.87
24-09-1997,11689.8
